,ADC channel,average,error
99,495.0,1657.3333333333333,7.3333333333332575
100,505.0,1565.3333333333333,50.66666666666674
101,515.0,1404.3333333333333,7.6666666666667425
102,525.0,1286.6666666666667,13.333333333333258
103,535.0,1173.3333333333333,14.666666666666742
104,545.0,1132.6666666666667,35.66666666666674
105,555.0,1027.3333333333333,24.666666666666742
106,565.0,992.6666666666666,20.66666666666663
107,575.0,933.6666666666666,7.333333333333371
108,585.0,889.0,68.0
109,595.0,890.0,8.0
110,605.0,847.0,16.0
111,615.0,827.3333333333334,34.33333333333337
112,625.0,825.3333333333334,21.66666666666663
113,635.0,808.6666666666666,69.33333333333337
114,645.0,802.0,28.0
115,655.0,786.6666666666666,16.66666666666663
116,665.0,788.0,29.0
117,675.0,769.6666666666666,9.666666666666629
118,685.0,748.6666666666666,47.66666666666663
119,695.0,765.3333333333334,48.66666666666663
120,705.0,748.3333333333334,43.33333333333337
121,715.0,745.0,41.0
122,725.0,720.6666666666666,17.33333333333337
123,735.0,719.6666666666666,31.66666666666663
124,745.0,723.0,18.0
125,755.0,712.6666666666666,15.333333333333371
126,765.0,709.0,15.0
127,775.0,705.0,6.0
128,785.0,716.3333333333334,39.66666666666663
129,795.0,710.0,13.0
130,805.0,691.3333333333334,19.66666666666663
131,815.0,709.0,30.0
132,825.0,698.6666666666666,42.66666666666663
133,835.0,699.6666666666666,5.666666666666629
134,845.0,685.0,38.0
135,855.0,691.3333333333334,15.333333333333371
136,865.0,677.0,29.0
137,875.0,698.0,27.0
138,885.0,667.3333333333334,27.66666666666663
139,895.0,651.3333333333334,26.66666666666663
140,905.0,684.3333333333334,32.66666666666663
141,915.0,658.3333333333334,21.66666666666663
142,925.0,669.6666666666666,18.33333333333337
143,935.0,645.0,36.0
144,945.0,646.3333333333334,29.66666666666663
145,955.0,653.0,15.0
146,965.0,637.3333333333334,13.666666666666629
147,975.0,622.6666666666666,10.333333333333371
148,985.0,662.3333333333334,19.66666666666663
149,995.0,660.3333333333334,25.66666666666663
150,1005.0,633.3333333333334,36.33333333333337
151,1015.0,618.6666666666666,25.66666666666663
152,1025.0,638.3333333333334,33.66666666666663
153,1035.0,639.6666666666666,56.33333333333337
154,1045.0,614.0,27.0
155,1055.0,641.3333333333334,15.666666666666629
156,1065.0,637.0,17.0
157,1075.0,621.6666666666666,4.666666666666629
158,1085.0,608.3333333333334,45.66666666666663
