,ADC channel,average,error
459,4095.0,43.333333333333336,1.6666666666666643
460,4105.0,46.0,13.0
461,4115.0,44.333333333333336,8.333333333333336
462,4125.0,45.0,19.0
463,4135.0,49.0,27.0
464,4145.0,47.666666666666664,6.333333333333336
465,4155.0,50.666666666666664,9.333333333333336
466,4165.0,45.0,9.0
467,4175.0,43.666666666666664,6.333333333333336
468,4185.0,45.333333333333336,5.666666666666664
469,4195.0,50.666666666666664,6.333333333333336
470,4205.0,44.333333333333336,10.333333333333336
471,4215.0,47.0,6.0
472,4225.0,43.333333333333336,11.333333333333336
473,4235.0,42.666666666666664,10.333333333333336
474,4245.0,49.666666666666664,13.666666666666664
475,4255.0,46.0,11.0
476,4265.0,48.333333333333336,12.333333333333336
477,4275.0,49.666666666666664,13.666666666666664
478,4285.0,49.333333333333336,3.6666666666666643
479,4295.0,48.666666666666664,5.666666666666664
480,4305.0,49.0,11.0
481,4315.0,50.0,11.0
482,4325.0,57.666666666666664,9.333333333333336
483,4335.0,50.0,8.0
484,4345.0,52.333333333333336,2.3333333333333357
485,4355.0,59.333333333333336,3.3333333333333357
486,4365.0,51.333333333333336,7.333333333333336
487,4375.0,56.333333333333336,7.666666666666664
488,4385.0,51.0,12.0
489,4395.0,57.0,7.0
490,4405.0,52.333333333333336,7.333333333333336
491,4415.0,56.666666666666664,6.666666666666664
492,4425.0,49.333333333333336,13.666666666666664
493,4435.0,57.0,13.0
494,4445.0,60.666666666666664,13.666666666666664
495,4455.0,54.0,5.0
496,4465.0,51.0,5.0
497,4475.0,55.333333333333336,3.6666666666666643
498,4485.0,51.0,10.0
499,4495.0,50.0,8.0
500,4505.0,48.666666666666664,0.6666666666666643
501,4515.0,53.0,3.0
502,4525.0,49.0,7.0
503,4535.0,57.0,4.0
504,4545.0,51.333333333333336,6.666666666666664
505,4555.0,52.333333333333336,6.333333333333336
506,4565.0,49.0,5.0
507,4575.0,51.333333333333336,12.333333333333336
508,4585.0,55.0,14.0
509,4595.0,57.666666666666664,0.6666666666666643
510,4605.0,53.333333333333336,9.666666666666664
511,4615.0,56.333333333333336,9.666666666666664
512,4625.0,54.0,7.0
513,4635.0,46.666666666666664,11.333333333333336
514,4645.0,49.666666666666664,11.333333333333336
515,4655.0,50.666666666666664,2.6666666666666643
516,4665.0,60.0,1.0
517,4675.0,57.0,5.0
518,4685.0,61.333333333333336,1.6666666666666643
519,4695.0,55.666666666666664,6.666666666666664
520,4705.0,53.333333333333336,8.666666666666664
521,4715.0,52.333333333333336,2.6666666666666643
522,4725.0,47.333333333333336,7.666666666666664
523,4735.0,54.0,5.0
524,4745.0,57.333333333333336,4.333333333333336
525,4755.0,50.0,8.0
526,4765.0,55.666666666666664,6.333333333333336
527,4775.0,49.333333333333336,1.6666666666666643
528,4785.0,54.333333333333336,6.666666666666664
529,4795.0,58.0,11.0
530,4805.0,49.0,2.0
531,4815.0,53.333333333333336,5.333333333333336
532,4825.0,54.333333333333336,5.666666666666664
533,4835.0,58.666666666666664,15.666666666666664
534,4845.0,55.666666666666664,2.3333333333333357
535,4855.0,58.333333333333336,4.666666666666664
536,4865.0,50.333333333333336,4.666666666666664
537,4875.0,53.333333333333336,7.333333333333336
538,4885.0,49.0,8.0
539,4895.0,47.666666666666664,11.666666666666664
540,4905.0,51.0,9.0
541,4915.0,47.666666666666664,7.333333333333336
542,4925.0,42.666666666666664,8.666666666666664
543,4935.0,50.0,9.0
544,4945.0,40.333333333333336,2.6666666666666643
545,4955.0,53.333333333333336,5.333333333333336
546,4965.0,50.333333333333336,13.666666666666664
547,4975.0,53.666666666666664,8.666666666666664
548,4985.0,51.0,6.0
549,4995.0,47.0,8.0
550,5005.0,53.333333333333336,5.333333333333336
551,5015.0,48.666666666666664,2.6666666666666643
552,5025.0,48.333333333333336,5.666666666666664
553,5035.0,54.666666666666664,5.333333333333336
554,5045.0,52.0,9.0
555,5055.0,51.333333333333336,6.333333333333336
556,5065.0,48.666666666666664,5.333333333333336
557,5075.0,39.0,10.0
558,5085.0,45.333333333333336,9.666666666666664
559,5095.0,48.0,3.0
560,5105.0,48.666666666666664,0.6666666666666643
561,5115.0,43.666666666666664,11.666666666666664
562,5125.0,44.333333333333336,3.3333333333333357
563,5135.0,47.0,6.0
564,5145.0,45.666666666666664,4.666666666666664
565,5155.0,41.666666666666664,9.333333333333336
566,5165.0,37.666666666666664,4.666666666666664
567,5175.0,48.666666666666664,11.666666666666664
568,5185.0,46.333333333333336,4.333333333333336
569,5195.0,51.333333333333336,6.333333333333336
570,5205.0,51.666666666666664,11.333333333333336
571,5215.0,41.666666666666664,8.666666666666664
572,5225.0,40.333333333333336,6.666666666666664
573,5235.0,43.0,5.0
574,5245.0,41.333333333333336,6.666666666666664
575,5255.0,47.666666666666664,10.333333333333336
576,5265.0,44.333333333333336,9.333333333333336
577,5275.0,38.666666666666664,4.666666666666664
578,5285.0,41.666666666666664,4.666666666666664
579,5295.0,48.666666666666664,5.333333333333336
580,5305.0,42.666666666666664,6.666666666666664
581,5315.0,48.0,7.0
582,5325.0,43.333333333333336,2.6666666666666643
583,5335.0,42.333333333333336,1.3333333333333357
584,5345.0,41.333333333333336,6.333333333333336
585,5355.0,50.666666666666664,5.333333333333336
586,5365.0,40.666666666666664,5.666666666666664
587,5375.0,41.333333333333336,8.666666666666664
588,5385.0,47.333333333333336,4.333333333333336
589,5395.0,42.333333333333336,5.666666666666664
590,5405.0,48.666666666666664,4.666666666666664
591,5415.0,39.666666666666664,8.666666666666664
592,5425.0,41.666666666666664,7.666666666666664
593,5435.0,43.0,8.0
594,5445.0,38.0,5.0
595,5455.0,44.666666666666664,3.3333333333333357
596,5465.0,44.0,5.0
597,5475.0,34.666666666666664,6.666666666666664
598,5485.0,44.666666666666664,3.6666666666666643
599,5495.0,42.0,7.0
600,5505.0,44.666666666666664,8.666666666666664
601,5515.0,42.333333333333336,2.6666666666666643
602,5525.0,42.333333333333336,2.6666666666666643
603,5535.0,44.333333333333336,0.6666666666666643
604,5545.0,37.666666666666664,5.666666666666664
605,5555.0,38.333333333333336,8.333333333333336
606,5565.0,41.333333333333336,3.6666666666666643
607,5575.0,42.333333333333336,2.6666666666666643
608,5585.0,34.333333333333336,8.666666666666664
609,5595.0,41.0,4.0
610,5605.0,40.333333333333336,7.333333333333336
611,5615.0,34.333333333333336,6.666666666666664
612,5625.0,33.0,4.0
613,5635.0,41.333333333333336,6.666666666666664
614,5645.0,37.666666666666664,9.333333333333336
615,5655.0,40.666666666666664,1.3333333333333357
616,5665.0,39.666666666666664,11.333333333333336
617,5675.0,34.0,6.0
618,5685.0,38.666666666666664,8.333333333333336
619,5695.0,37.333333333333336,2.3333333333333357
620,5705.0,33.666666666666664,6.666666666666664
621,5715.0,41.333333333333336,5.666666666666664
622,5725.0,37.0,7.0
623,5735.0,38.333333333333336,11.666666666666664
624,5745.0,34.666666666666664,9.666666666666664
625,5755.0,36.333333333333336,4.333333333333336
626,5765.0,35.333333333333336,10.333333333333336
627,5775.0,37.0,7.0
628,5785.0,38.333333333333336,3.6666666666666643
629,5795.0,35.333333333333336,5.333333333333336
630,5805.0,36.333333333333336,3.3333333333333357
631,5815.0,38.333333333333336,2.6666666666666643
632,5825.0,33.666666666666664,4.333333333333336
633,5835.0,36.666666666666664,6.333333333333336
634,5845.0,35.0,5.0
635,5855.0,40.666666666666664,4.666666666666664
636,5865.0,35.0,6.0
637,5875.0,37.666666666666664,5.666666666666664
638,5885.0,31.333333333333332,6.666666666666668
639,5895.0,31.333333333333332,3.333333333333332
640,5905.0,33.333333333333336,7.666666666666664
641,5915.0,39.333333333333336,3.3333333333333357
642,5925.0,45.333333333333336,3.3333333333333357
643,5935.0,29.333333333333332,8.666666666666668
644,5945.0,34.666666666666664,3.3333333333333357
645,5955.0,38.333333333333336,3.3333333333333357
